instance_id,model_name,n_variants,n_clusters,cluster_distribution,semantic_entropy,normalised_semantic_entropy,mean_accuracy,dominant_cluster,instability_flag
mm_0186465,BioBERT,8,1,"{""UMLS:C1707887"": 8}",-0.0,-0.0,0.0,UMLS:C1707887,0
mm_0186465,PubMedBERT,8,2,"{""C1839576"": 6, ""C1447749"": 2}",0.8112781244591328,0.2704260414863776,0.0,C1839576,0
mm_0187173,BERT-base,4,1,"{""C1447749"": 4}",-0.0,-0.0,0.0,C1447749,0
mm_0187173,BioBERT,4,1,"{""C1447749"": 4}",-0.0,-0.0,0.0,C1447749,0
mm_0187173,PubMedBERT,4,2,"{""C1839576"": 2, ""C1447749"": 2}",1.0,0.5,0.0,C1839576,1
mm_0187489,BERT-base,7,1,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0
mm_0187489,BioBERT,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0187489,PubMedBERT,7,1,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0
mm_0187588,BERT-base,3,1,"{""C0597336"": 3}",-0.0,-0.0,0.0,C0597336,0
mm_0187588,BioBERT,3,1,"{""UMLS:C1707887"": 3}",-0.0,-0.0,0.0,UMLS:C1707887,0
mm_0187588,PubMedBERT,3,2,"{""C1839576"": 1, ""C1447749"": 2}",0.9182958340544896,0.579380164285695,0.0,C1447749,1
mm_0187792,BERT-base,9,1,"{""UMLS:C0810516"": 9}",-0.0,-0.0,1.0,UMLS:C0810516,0
mm_0187792,BioBERT,9,1,"{""UMLS:C0810516"": 9}",-0.0,-0.0,1.0,UMLS:C0810516,0
mm_0187792,PubMedBERT,9,2,"{""UMLS:C0810516"": 7, ""C1839576"": 2}",0.7642045065086203,0.24107968048484052,0.7777777777777778,UMLS:C0810516,0
mm_0187940,BERT-base,8,1,"{""UMLS:C1257990"": 8}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0187940,BioBERT,8,1,"{""UMLS:C0752046"": 8}",-0.0,-0.0,0.0,UMLS:C0752046,0
mm_0187940,PubMedBERT,8,2,"{""C1839576"": 4, ""UMLS:C0752046"": 4}",1.0,0.3333333333333333,0.0,C1839576,0
mm_0188057,BERT-base,7,2,"{""C1447749"": 5, ""C0265267"": 2}",0.863120568566631,0.30744974986419643,0.0,C1447749,0
mm_0188057,BioBERT,7,2,"{""C0265267"": 4, ""C1447749"": 3}",0.9852281360342515,0.35094534299644053,0.0,C0265267,0
mm_0188057,PubMedBERT,7,1,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0
mm_0188249,BERT-base,6,1,"{""C1447749"": 6}",-0.0,-0.0,0.0,C1447749,0
mm_0188249,BioBERT,6,1,"{""UMLS:C1257990"": 6}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0188249,PubMedBERT,6,1,"{""UMLS:C1257990"": 6}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0189033,BERT-base,7,2,"{""UMLS:C1257990"": 5, ""C1447749"": 2}",0.863120568566631,0.30744974986419643,0.0,UMLS:C1257990,0
mm_0189033,BioBERT,7,2,"{""C1839576"": 3, ""UMLS:C1257990"": 4}",0.9852281360342515,0.35094534299644053,0.0,UMLS:C1257990,0
mm_0189033,PubMedBERT,7,1,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0
mm_0189388,BERT-base,7,1,"{""C0169661"": 7}",-0.0,-0.0,0.0,C0169661,0
mm_0189388,BioBERT,7,2,"{""UMLS:C1257990"": 3, ""C1312419"": 4}",0.9852281360342515,0.35094534299644053,0.0,C1312419,0
mm_0189388,PubMedBERT,7,2,"{""C1447749"": 5, ""C1431322"": 2}",0.863120568566631,0.30744974986419643,0.0,C1447749,0
mm_0189542,BERT-base,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0189542,BioBERT,5,1,"{""C1431322"": 5}",-0.0,-0.0,0.0,C1431322,0
mm_0189542,PubMedBERT,5,1,"{""C0018966"": 5}",-0.0,-0.0,0.0,C0018966,0
mm_0189992,BERT-base,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0,C1447749,0
mm_0189992,BioBERT,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0,C1447749,0
mm_0189992,PubMedBERT,3,2,"{""C1839576"": 1, ""C1447749"": 2}",0.9182958340544896,0.579380164285695,0.0,C1447749,1
mm_0190644,BERT-base,4,1,"{""UMLS:C0235946"": 4}",-0.0,-0.0,1.0,UMLS:C0235946,0
mm_0190644,BioBERT,4,1,"{""UMLS:C0235946"": 4}",-0.0,-0.0,1.0,UMLS:C0235946,0
mm_0190644,PubMedBERT,4,1,"{""C1839576"": 4}",-0.0,-0.0,0.0,C1839576,0
mm_0191008,BERT-base,7,2,"{""UMLS:C1257990"": 6, ""C4277543"": 1}",0.5916727785823275,0.21075809614719848,0.0,UMLS:C1257990,0
mm_0191008,BioBERT,7,1,"{""C0008396"": 7}",-0.0,-0.0,0.0,C0008396,0
mm_0191008,PubMedBERT,7,1,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0
mm_0191715,BERT-base,5,2,"{""UMLS:C1257990"": 2, ""UMLS:C0752046"": 3}",0.9709505944546686,0.4181656600790516,0.0,UMLS:C0752046,0
mm_0191715,BioBERT,5,2,"{""C0265267"": 3, ""C1447749"": 2}",0.9709505944546686,0.4181656600790516,0.0,C0265267,0
mm_0191715,PubMedBERT,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0192165,BERT-base,5,2,"{""UMLS:C1257990"": 4, ""UMLS:C0232772"": 1}",0.7219280948873623,0.31091750708257115,0.0,UMLS:C1257990,0
mm_0192165,BioBERT,5,2,"{""C0032914"": 4, ""C1700928"": 1}",0.7219280948873623,0.31091750708257115,0.0,C0032914,0
mm_0192165,PubMedBERT,5,2,"{""C1839576"": 4, ""C1447749"": 1}",0.7219280948873623,0.31091750708257115,0.0,C1839576,0
mm_0193015,BERT-base,5,2,"{""C0265267"": 4, ""UMLS:C1257990"": 1}",0.7219280948873623,0.31091750708257115,0.0,C0265267,0
mm_0193015,BioBERT,5,2,"{""C1868801"": 3, ""C0265267"": 2}",0.9709505944546686,0.4181656600790516,0.0,C1868801,0
mm_0193015,PubMedBERT,5,1,"{""C1839576"": 5}",-0.0,-0.0,0.0,C1839576,0
mm_0193331,BERT-base,5,3,"{""C0030201"": 1, ""UMLS:C0242193"": 3, ""C0005976"": 1}",1.3709505944546687,0.5904362833084089,0.0,UMLS:C0242193,1
mm_0193331,BioBERT,5,1,"{""C0376671"": 5}",-0.0,-0.0,0.0,C0376671,0
mm_0193331,PubMedBERT,5,2,"{""C1839576"": 4, ""UMLS:C1707887"": 1}",0.7219280948873623,0.31091750708257115,0.0,C1839576,0
mm_0193351,BERT-base,6,3,"{""UMLS:C2350390"": 2, ""C0079172"": 2, ""C1447749"": 2}",1.584962500721156,0.6131471927654584,0.0,UMLS:C2350390,1
mm_0193351,BioBERT,6,1,"{""C0376671"": 6}",-0.0,-0.0,0.0,C0376671,0
mm_0193351,PubMedBERT,6,3,"{""C1839576"": 3, ""C1447749"": 1, ""UMLS:C1257990"": 2}",1.4591479170272446,0.5644754678724235,0.0,C1839576,1
mm_0193717,BERT-base,5,1,"{""UMLS:C0242193"": 5}",-0.0,-0.0,0.0,UMLS:C0242193,0
mm_0193717,BioBERT,5,2,"{""UMLS:C0242193"": 3, ""C1839576"": 2}",0.9709505944546686,0.4181656600790516,0.0,UMLS:C0242193,0
mm_0193717,PubMedBERT,5,1,"{""C1839576"": 5}",-0.0,-0.0,0.0,C1839576,0
mm_0194015,BERT-base,9,3,"{""UMLS:C0242193"": 2, ""UMLS:C1283169"": 5, ""UMLS:C0358514"": 2}",1.4355205042826666,0.4528562990069186,0.0,UMLS:C1283169,0
mm_0194015,BioBERT,9,4,"{""C0027609"": 3, ""C1447749"": 3, ""UMLS:C1707887"": 2, ""C1309905"": 1}",1.8910611120726526,0.5965633607142825,0.0,C0027609,1
mm_0194015,PubMedBERT,9,2,"{""C1447749"": 7, ""C1839576"": 2}",0.7642045065086203,0.24107968048484052,0.0,C1447749,0
mm_0194026,BERT-base,3,2,"{""C1447749"": 2, ""C1431519"": 1}",0.9182958340544896,0.579380164285695,0.0,C1447749,1
mm_0194026,BioBERT,3,1,"{""UMLS:C1707887"": 3}",-0.0,-0.0,0.0,UMLS:C1707887,0
mm_0194026,PubMedBERT,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0,C1839576,0
mm_0194085,BERT-base,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0,C1447749,0
mm_0194085,BioBERT,3,1,"{""C0027609"": 3}",-0.0,-0.0,0.0,C0027609,0
mm_0194085,PubMedBERT,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0,C1839576,0
mm_0194562,BERT-base,5,2,"{""C1447749"": 4, ""UMLS:C1257990"": 1}",0.7219280948873623,0.31091750708257115,0.0,C1447749,0
mm_0194562,BioBERT,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0194562,PubMedBERT,5,2,"{""C1370369"": 1, ""C1447749"": 4}",0.7219280948873623,0.31091750708257115,0.0,C1447749,0
mm_0195338,BERT-base,7,3,"{""UMLS:C0444254"": 4, ""C1706962"": 1, ""C2985410"": 2}",1.3787834934861753,0.49113258984568253,0.0,UMLS:C0444254,0
mm_0195338,BioBERT,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0195338,PubMedBERT,7,1,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0
mm_0196116,BERT-base,4,1,"{""C1312419"": 4}",-0.0,-0.0,0.0,C1312419,0
mm_0196116,BioBERT,4,1,"{""C1312419"": 4}",-0.0,-0.0,0.0,C1312419,0
mm_0196116,PubMedBERT,4,1,"{""C1447749"": 4}",-0.0,-0.0,0.0,C1447749,0
mm_0196264,BERT-base,6,2,"{""C1447749"": 2, ""UMLS:C1257990"": 4}",0.9182958340544896,0.355245321275764,0.0,UMLS:C1257990,0
mm_0196264,BioBERT,6,1,"{""UMLS:C1257990"": 6}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0196264,PubMedBERT,6,1,"{""C1447749"": 6}",-0.0,-0.0,0.0,C1447749,0
mm_0196838,BERT-base,8,1,"{""UMLS:C1257990"": 8}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0196838,BioBERT,8,1,"{""C1447749"": 8}",-0.0,-0.0,0.0,C1447749,0
mm_0196838,PubMedBERT,8,1,"{""C1447749"": 8}",-0.0,-0.0,0.0,C1447749,0
mm_0197067,BERT-base,8,3,"{""UMLS:C0444254"": 5, ""UMLS:C0242193"": 1, ""UMLS:C0441633"": 2}",1.2987949406953985,0.43293164689846614,0.25,UMLS:C0444254,0
mm_0197067,BioBERT,8,1,"{""UMLS:C0441633"": 8}",-0.0,-0.0,1.0,UMLS:C0441633,0
mm_0197067,PubMedBERT,8,1,"{""UMLS:C0441633"": 8}",-0.0,-0.0,1.0,UMLS:C0441633,0
mm_0197241,BERT-base,6,2,"{""UMLS:C1707887"": 2, ""UMLS:C0358514"": 4}",0.9182958340544896,0.355245321275764,0.0,UMLS:C0358514,0
mm_0197241,BioBERT,6,1,"{""UMLS:C1707887"": 6}",-0.0,-0.0,0.0,UMLS:C1707887,0
mm_0197241,PubMedBERT,6,1,"{""C1839576"": 6}",-0.0,-0.0,0.0,C1839576,0
mm_0197765,BERT-base,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0197765,BioBERT,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0197765,PubMedBERT,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0198299,BERT-base,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0198299,BioBERT,7,2,"{""UMLS:C1432679"": 5, ""C0075128"": 2}",0.863120568566631,0.30744974986419643,0.7142857142857143,UMLS:C1432679,0
mm_0198299,PubMedBERT,7,2,"{""C1431322"": 5, ""C1447749"": 2}",0.863120568566631,0.30744974986419643,0.0,C1431322,0
mm_0198407,BERT-base,9,1,"{""UMLS:C0242193"": 9}",-0.0,-0.0,0.0,UMLS:C0242193,0
mm_0198407,BioBERT,9,3,"{""C0027609"": 2, ""UMLS:C1707887"": 3, ""C1447749"": 4}",1.5304930567574826,0.4828168035714126,0.0,C1447749,0
mm_0198407,PubMedBERT,9,3,"{""C1431322"": 5, ""C1839576"": 3, ""C1447749"": 1}",1.3516441151533922,0.4263962442450202,0.0,C1431322,0
mm_0198476,BERT-base,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0198476,BioBERT,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0198476,PubMedBERT,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0198970,BERT-base,6,3,"{""C0393786"": 3, ""UMLS:C0393786"": 1, ""C1447749"": 2}",1.4591479170272446,0.5644754678724235,0.16666666666666666,C0393786,1
mm_0198970,BioBERT,6,4,"{""UMLS:C0393786"": 2, ""C1447749"": 1, ""C0393786"": 1, ""C1839576"": 2}",1.9182958340544896,0.7420981285103057,0.3333333333333333,UMLS:C0393786,1
mm_0198970,PubMedBERT,6,2,"{""C1447749"": 5, ""C1839576"": 1}",0.6500224216483541,0.25146299858006066,0.0,C1447749,0
mm_0199321,BERT-base,7,2,"{""C0282597"": 5, ""UMLS:C0032521"": 2}",0.863120568566631,0.30744974986419643,0.0,C0282597,0
mm_0199321,BioBERT,7,1,"{""UMLS:C1707887"": 7}",-0.0,-0.0,0.0,UMLS:C1707887,0
mm_0199321,PubMedBERT,7,3,"{""UMLS:C1257990"": 5, ""C1839576"": 1, ""C1447749"": 1}",1.1488348542809166,0.4092232318950598,0.0,UMLS:C1257990,0
mm_0199585,BERT-base,8,3,"{""C1312419"": 2, ""UMLS:C1257990"": 5, ""C1447749"": 1}",1.2987949406953985,0.43293164689846614,0.0,UMLS:C1257990,0
mm_0199585,BioBERT,8,1,"{""C0008396"": 8}",-0.0,-0.0,0.0,C0008396,0
mm_0199585,PubMedBERT,8,3,"{""C1370369"": 2, ""C1447749"": 4, ""C0008396"": 2}",1.5,0.5,0.0,C1447749,1
mm_0199599,BERT-base,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0199599,BioBERT,7,1,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0
mm_0199599,PubMedBERT,7,1,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0
mm_0199662,BERT-base,5,2,"{""UMLS:C1158849"": 2, ""UMLS:C1283169"": 3}",0.9709505944546686,0.4181656600790516,0.0,UMLS:C1283169,0
mm_0199662,BioBERT,5,2,"{""C1447749"": 4, ""UMLS:C1707887"": 1}",0.7219280948873623,0.31091750708257115,0.0,C1447749,0
mm_0199662,PubMedBERT,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0199885,BERT-base,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0199885,BioBERT,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0199885,PubMedBERT,5,3,"{""UMLS:C1423931"": 1, ""C1447749"": 2, ""C1839576"": 2}",1.5219280948873621,0.6554587535412855,0.0,C1447749,1
mm_0200523,BERT-base,7,1,"{""C3714500"": 7}",-0.0,-0.0,0.0,C3714500,0
mm_0200523,BioBERT,7,2,"{""UMLS:C1257990"": 5, ""C1839576"": 2}",0.863120568566631,0.30744974986419643,0.0,UMLS:C1257990,0
mm_0200523,PubMedBERT,7,2,"{""C1839576"": 3, ""C0015131"": 4}",0.9852281360342515,0.35094534299644053,0.0,C0015131,0
mm_0200689,BERT-base,5,2,"{""C0040048"": 3, ""UMLS:C0919821"": 2}",0.9709505944546686,0.4181656600790516,0.4,C0040048,0
mm_0200689,BioBERT,5,1,"{""UMLS:C0919821"": 5}",-0.0,-0.0,1.0,UMLS:C0919821,0
mm_0200689,PubMedBERT,5,2,"{""UMLS:C0919821"": 2, ""C1447749"": 3}",0.9709505944546686,0.4181656600790516,0.4,C1447749,0
mm_0200899,BERT-base,7,2,"{""C1447749"": 5, ""UMLS:C1257990"": 2}",0.863120568566631,0.30744974986419643,0.0,C1447749,0
mm_0200899,BioBERT,7,1,"{""C0265267"": 7}",-0.0,-0.0,0.0,C0265267,0
mm_0200899,PubMedBERT,7,1,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0
mm_0201109,BERT-base,4,2,"{""C1447749"": 2, ""UMLS:C0242193"": 2}",1.0,0.5,0.0,C1447749,1
mm_0201109,BioBERT,4,1,"{""UMLS:C1707887"": 4}",-0.0,-0.0,0.0,UMLS:C1707887,0
mm_0201109,PubMedBERT,4,1,"{""C1447749"": 4}",-0.0,-0.0,0.0,C1447749,0
mm_0201459,BERT-base,7,1,"{""C1309905"": 7}",-0.0,-0.0,0.0,C1309905,0
mm_0201459,BioBERT,7,1,"{""UMLS:C1707887"": 7}",-0.0,-0.0,0.0,UMLS:C1707887,0
mm_0201459,PubMedBERT,7,2,"{""C1839576"": 3, ""C1447749"": 4}",0.9852281360342515,0.35094534299644053,0.0,C1447749,0
